data_id,country,crop,plant_start,plant_end,plant_range,harvest_start,harvest_end,harvest_range,temp_average,precip_average
1672,Macedonia,Rye,289,349,61,136,212,77,10.1649010618577,53.8509973379039
1673,Macedonia,Oats,289,349,61,136,212,77,10.156701857599,53.851690076207
1674,Denmark,Barley,94,150,57,233,304,72,7.80550225918987,59.584242223179
1675,Denmark,Rapeseed,264,309,46,194,251,58,7.8055022589517,59.5842422600649
1676,Denmark,Wheat,264,309,46,194,251,58,7.8055022586002,59.5842422146897
1677,North Korea (central bowl),Wheat,32,59,28,152,212,61,9.56727942616739,93.1001263377764
1678,North Korea (central bowl),Barley,32,59,28,152,212,61,9.57523641543757,93.192900786241
1679,North Korea (central bowl),Wheat,274,304,31,152,212,61,9.56727942616739,93.1001263377764
1680,North Korea (central bowl),Barley,274,304,31,152,212,61,9.57523641543757,93.192900786241
1681,Argentina,Oats,182,223,42,305,365,61,17.0692290682137,70.2587437806955
1682,Cote d'Ivoire,Cotton,121,212,92,274,365,92,26.3284905541996,106.043374596841
1683,Cote d'Ivoire,Groundnuts,126,217,92,279,339,61,26.3403523519132,105.879978818648
1684,Cote d'Ivoire,Sweet.Potatoes,152,273,122,274,59,151,26.328153490421,106.048626527301
1685,Ethiopia,Cotton,146,207,62,329,24,61,20.0684851114261,80.8757482251454
1686,Ethiopia,Other,146,207,62,268,329,62,NA,NA
1687,Ethiopia,Other,152,212,61,305,365,61,NA,NA
1688,Ethiopia,Other,152,212,61,305,365,61,NA,NA
1689,Ethiopia,Other,152,212,61,305,365,61,NA,NA
1690,Ethiopia,Groundnuts,152,212,61,305,365,61,20.0688128722289,80.8732170474784
1691,Ethiopia,Rapeseed,213,273,61,305,365,61,NA,NA
1692,Ethiopia,Other,152,212,61,274,365,92,NA,NA
1693,Ethiopia,Sunflower,152,212,61,305,365,61,26.1512141294127,80.3571183253492
1694,Ethiopia,Other,121,212,92,244,334,91,NA,NA
1695,Ethiopia,Pulses,121,212,92,274,334,61,NA,NA
1696,Ethiopia,Pulses,244,304,61,335,31,62,NA,NA
1697,Ethiopia,Pulses,152,243,92,274,334,61,NA,NA
1698,Ethiopia,Potatoes,152,243,92,274,334,61,20.0688128695485,80.8732170669746
1699,Ethiopia,Sweet.Potatoes,152,243,92,305,365,61,20.0688128721371,80.8732170289675
1700,Iran,Maize,87,151,65,182,273,92,15.2823304402338,29.2510493283736
1701,Iran,Sorghum,72,163,92,182,273,92,NA,NA
1702,Iran,Cotton,80,156,77,248,339,92,15.2192138205476,24.466711704528
1703,Iran,Other,91,169,79,182,304,123,NA,NA
1704,Iran,Other,91,181,91,182,273,92,NA,NA
1705,Iraq,Maize,152,181,30,244,289,46,21.6589209907475,23.1278234544199
1706,Iraq,Rice,106,151,46,258,288,31,23.8223357464837,11.8296527186887
1707,Iraq,Cotton,74,105,32,227,334,108,17.7938667337413,57.6128765653187
1708,Iraq,Other,135,151,17,244,273,30,NA,NA
1709,Kenya,Oats,91,151,61,274,334,61,23.4889483307937,70.5372862962642
1710,Kenya,Rice,91,151,61,274,334,61,23.4421824319938,73.95315754083
1711,Kenya,Cotton,91,151,61,274,304,31,25.5041847859042,60.4949816562175
1712,Kenya,Cotton,121,151,31,305,334,30,21.8949928383596,83.4746996907585
1713,Kenya,Groundnuts,91,151,61,274,334,61,23.4754131328182,71.3983309330204
1714,Kenya,Other,91,151,61,244,304,61,NA,NA
1715,Kenya,Sunflower,91,151,61,274,334,61,23.4889483271576,70.5372863136607
1716,Kenya,Cassava,121,181,61,1,59,59,23.4551506160182,71.0508549293624
1717,Kenya,Potatoes,91,151,61,274,334,61,23.4898315436851,70.4797879931213
1718,Kenya,Sweet.Potatoes,91,151,61,274,334,61,23.4900552083728,70.4790503832263
1719,Kenya,Sugarcane,91,151,61,152,365,214,NA,NA
1720,Kenya,Other,60,120,61,182,243,62,NA,NA
1721,Kenya,Other,244,304,61,1,59,59,NA,NA
1722,Nigeria,Rice,152,212,61,305,365,61,26.7381933816076,74.563458782179
1723,Nigeria,Rice,91,151,61,213,304,92,26.6695888319128,145.531775152764
1724,Nigeria,Rice,305,59,120,121,181,61,26.7381933816076,74.563458782179
1725,Nigeria,Rice,305,365,61,60,120,61,26.6695888319128,145.531775152764
1726,Nigeria,Cotton,182,212,31,331,59,94,NA,NA
1727,Nigeria,Cotton,152,212,61,335,27,58,NA,NA
1728,Nigeria,Cotton,137,212,76,305,31,92,NA,NA
1729,Nigeria,Groundnuts,138,199,62,274,334,61,26.993073581284,69.7919874005135
1730,Nigeria,Groundnuts,77,107,31,213,243,31,26.81233676893,125.580443682926
1731,Nigeria,Soybeans,138,181,44,274,304,31,26.1446658245502,82.3225874518129
1732,Nigeria,Soybeans,152,181,30,305,334,30,26.5189705534575,133.460294589299
1733,Nigeria,Sunflower,152,181,30,244,273,30,NA,NA
1734,Nigeria,Sweet.Potatoes,152,273,122,274,59,151,26.762998003395,76.4025478950822
1735,Nigeria,Sweet.Potatoes,91,243,153,244,59,181,26.6960779231504,135.105286593076
1737,Somalia,Millet,95,125,31,217,248,32,NA,NA
1738,Somalia,Millet,293,323,31,81,110,30,NA,NA
1739,Somalia,Rice,126,187,62,217,278,62,27.5279415623051,36.4861144587414
1740,Somalia,Cotton,91,120,30,228,304,77,27.5279415625896,36.486114459663
1741,Somalia,Cotton,244,273,30,32,45,14,NA,NA
1742,Somalia,Groundnuts,91,120,30,213,243,31,NA,NA
1743,Somalia,Groundnuts,274,304,31,32,59,28,NA,NA
1744,Somalia,Other,91,120,30,213,243,31,NA,NA
1745,Somalia,Other,274,304,31,32,59,28,NA,NA
1746,Somalia,Other,91,181,91,182,273,92,NA,NA
1747,Somalia,Pulses,91,120,30,213,243,31,27.5279415625116,36.4861144535105
1748,Somalia,Pulses,305,334,30,32,59,28,NA,NA
1749,Somalia,Cassava,91,120,30,121,90,335,27.527941561962,36.4861144506744
1750,Somalia,Other,91,304,214,305,90,151,NA,NA
1751,Somalia,Other,91,304,214,305,90,151,NA,NA
1752,Somalia,Sugarcane,182,273,92,274,181,273,NA,NA
1753,Somalia,Other,60,120,61,244,304,61,NA,NA
1754,Somalia,Other,244,273,30,32,90,59,NA,NA
1755,Syria,Maize,75,137,63,228,258,31,17.6943602945458,36.6612299756249
1756,Syria,Sorghum,106,151,46,228,273,46,17.6959635212859,36.2679100345015
1757,Syria,Rye,268,329,62,116,176,61,NA,NA
1758,Syria,Cotton,106,137,32,228,334,107,17.7003920168495,36.6639370273808
1759,Syria,Other,1,59,59,182,212,31,NA,NA
1760,Syria,Groundnuts,106,136,31,228,258,31,17.6927085841583,36.2674491382323
1761,Syria,Other,105,136,32,228,258,31,NA,NA
1762,Tanzania,Maize,258,319,62,32,75,44,21.6507938356455,81.0463058714888
1763,Tanzania,Millet,32,90,59,182,243,62,21.9511487350449,72.7026066223078
1764,Tanzania,Rice,14,75,62,182,243,62,22.3291420479177,79.3664383475988
1765,Tanzania,Cotton,322,31,75,170,243,74,21.7471595100607,88.0825549437573
1766,Tanzania,Cotton,32,94,63,213,304,92,22.4111143082228,83.8391397840095
1767,Tanzania,Soybeans,1,31,31,152,212,61,22.551116551294,91.8196300533744
1768,Tanzania,Groundnuts,91,151,61,274,334,61,22.0591026325582,86.2698926216438
1769,Tanzania,Other,335,31,62,182,304,123,NA,NA
1770,Tanzania,Sunflower,335,31,62,182,304,123,22.0606657607854,86.2722540717094
1771,Tanzania,Sweet.Potatoes,60,181,122,182,334,153,22.0585038688998,86.271346691692
1772,Tanzania,Other,335,31,62,121,181,61,NA,NA
1773,Turkey,Oats,32,120,89,182,243,62,12.028215034322,51.0426597560946
1774,Turkey,Rye,274,334,61,182,243,62,9.60154059201476,38.2679675423375
1775,Turkey,Wheat,60,120,61,182,243,62,11.6034085428413,46.4245694604584
1776,Turkey,Other,91,120,30,182,212,31,NA,NA
1777,Turkey,Other,91,120,30,182,212,31,NA,NA
1778,Turkey,Other,60,120,61,152,212,61,NA,NA
1779,Turkey,Other,91,120,30,244,273,30,NA,NA
1780,Turkey,Groundnuts,91,151,61,244,304,61,15.5158982194818,58.0159255661139
1781,Turkey,Other,274,304,31,152,181,30,NA,NA
1782,Turkey,Rapeseed,213,243,31,305,334,30,NA,NA
1783,Turkey,Other,60,120,61,244,273,30,NA,NA
1784,Turkey,Soybeans,91,120,30,213,243,31,16.5068295799238,60.7075874744556
1785,Turkey,Sunflower,91,151,61,213,273,61,12.6971833807219,51.3347150505392
1786,Zimbabwe,Millet,274,365,92,91,181,91,21.1003830576254,53.4876399385503
1787,Zimbabwe,Rice,274,365,92,91,181,91,21.1048926997178,53.4875596158975
1788,Zimbabwe,Wheat,319,365,47,91,181,91,21.1084064135072,53.4812657106501
1789,Zimbabwe,Barley,91,151,61,258,319,62,21.1035478205179,53.4933551589273
1790,Zimbabwe,Cotton,274,334,61,91,151,61,20.8536469782075,67.5601657037174
1791,Zimbabwe,Groundnuts,152,198,47,274,365,92,20.9850059386942,58.4892385345981
1792,Zimbabwe,Sunflower,305,365,61,91,151,61,20.5376897594913,67.2286972349478
1793,Somalia,Sorghum,95,125,31,217,248,32,27.5279415616675,36.4861144602296
1794,Somalia,Sorghum,293,323,31,81,110,30,27.5279415616675,36.4861144602296
